listing_id,Space Word Count,Description Word Count,host_response_rate,host_acceptance_rate,host_is_superhost,is_location_exact,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month,Aggregate_sentiment_NY_reviews.Average Sentiment
255637,161,158,100%,71%,f,t,Private room,1,1,1,1,Real Bed,65,358,42,97,10,10,10,10,10,10,f,f,moderate,f,f,0.45,0.371625927
255957,164,153,100%,37%,f,t,Entire home/apt,4,2,2,2,Real Bed,495,364,26,99,10,10,10,10,9,10,f,f,strict_14_with_grace_period,f,f,0.25,0.352789969
257097,169,167,100%,95%,t,t,Entire home/apt,2,1,2,2,Real Bed,125,306,34,97,10,9,10,10,9,10,f,f,strict_14_with_grace_period,t,t,0.33,0.432020106
257568,159,171,N/A,N/A,f,t,Private room,2,1,1,1,Airbed,48,100,53,95,10,10,10,10,8,10,f,f,moderate,t,f,0.51,0.355063154
257787,177,180,83%,92%,f,t,Entire home/apt,2,1,1,1,Pull-out Sofa,69,127,272,94,9,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,2.6,0.398499707
258397,182,181,100%,96%,t,t,Entire home/apt,4,1,1,1,Real Bed,139,259,157,97,10,10,10,10,10,9,f,f,strict_14_with_grace_period,f,f,1.5,0.373791579
258686,168,180,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,75,0,20,95,10,10,10,10,9,10,t,f,strict_14_with_grace_period,t,t,0.21,0.340388436
258688,72,175,N/A,100%,f,t,Entire home/apt,3,1,1,1,Real Bed,375,32,46,95,10,10,10,10,10,9,t,f,moderate,t,f,0.45,0.39397191
258690,176,179,N/A,N/A,f,t,Entire home/apt,3,1,2,2,Real Bed,195,0,10,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.11,0.294958343
258740,59,152,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,58,0,143,97,10,9,10,10,10,10,f,f,moderate,f,f,2.31,0.341744371
258838,165,165,100%,77%,t,t,Entire home/apt,10,1.5,3,4,Real Bed,250,321,25,99,10,10,10,10,10,10,t,f,strict_14_with_grace_period,f,f,0.27,0.485775207
258930,114,177,N/A,0%,f,t,Entire home/apt,3,1,1,1,Real Bed,130,0,4,93,8,6,9,10,8,8,f,f,strict_14_with_grace_period,f,f,0.04,0.27268015
259946,169,169,100%,77%,t,t,Entire home/apt,6,1,1,3,Real Bed,125,320,9,93,9,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.09,0.429684479
260765,160,160,100%,100%,f,t,Entire home/apt,2,1,1,2,Real Bed,189,365,329,91,9,9,9,10,10,9,t,f,strict_14_with_grace_period,t,t,3.22,0.362735614
261194,175,172,N/A,N/A,f,t,Entire home/apt,6,2,2,2,Real Bed,130,0,21,98,10,10,10,10,10,10,t,f,strict_14_with_grace_period,f,f,0.25,0.356844487
261259,176,176,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,145,0,11,91,9,10,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.11,0.245908944
261344,166,165,100%,49%,f,t,Private room,2,1,1,1,Real Bed,68,75,64,95,9,9,10,10,10,9,f,f,strict_14_with_grace_period,t,t,0.62,0.337037548
261674,130,155,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,95,0,20,99,10,10,10,9,10,10,f,f,flexible,f,f,0.28,0.424408506
261781,87,124,N/A,N/A,f,t,Entire home/apt,4,2,2,2,Real Bed,375,0,8,95,10,8,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.1,0.380737394
262343,69,69,100%,50%,f,t,Entire home/apt,2,1,1,1,Real Bed,153,177,65,93,9,9,10,10,10,9,f,f,flexible,f,f,0.62,0.346948275
262405,171,171,100%,100%,t,t,Entire home/apt,2,1,1,1,Real Bed,92,74,65,93,10,9,10,10,9,10,f,f,moderate,f,f,0.66,0.366185658
262478,123,168,N/A,17%,f,t,Private room,2,1,1,1,Real Bed,80,364,11,98,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.33,0.449575512
262583,178,177,93%,90%,f,t,Entire home/apt,4,1,2,2,Real Bed,300,306,179,88,9,8,9,9,10,9,f,f,strict_14_with_grace_period,f,f,1.73,0.361841962
263005,145,164,100%,100%,t,t,Entire home/apt,4,1,3,3,Real Bed,130,77,115,93,10,9,10,10,9,9,t,f,moderate,f,f,1.12,0.336949386
263190,187,187,75%,32%,f,t,Private room,1,1,1,2,Real Bed,35,21,71,82,8,7,9,9,9,8,f,f,strict_14_with_grace_period,f,f,0.82,0.311522873
263232,72,83,N/A,N/A,f,t,Entire home/apt,4,1,1,2,Real Bed,155,83,1,94.3,9.6,9.2,9.8,9.8,9.5,9.3,f,f,flexible,f,f,0.06,0
263473,186,184,N/A,N/A,f,t,Private room,1,1,1,1,Real Bed,250,365,3,100,10,10,10,10,10,10,f,f,flexible,f,f,0.03,0.208101852
263502,157,160,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,185,159,24,99,10,10,10,10,10,10,f,f,moderate,f,f,0.23,0.429518394
263776,180,182,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,73,0,95,97,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.91,0.416831521
263888,164,158,100%,80%,t,t,Entire home/apt,2,1,1,2,Real Bed,125,177,139,100,10,10,10,10,10,10,t,f,moderate,t,t,1.35,0.401003775
265036,172,166,N/A,100%,t,t,Private room,2,1,1,1,Real Bed,99,180,25,100,10,10,10,10,10,10,f,f,flexible,t,t,0.55,0.403782105
265064,170,171,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,48,7,17,96,10,10,10,10,8,9,f,f,moderate,t,f,0.23,0.383386945
265145,58,58,N/A,N/A,f,t,Entire home/apt,2,1,0,1,Real Bed,200,0,8,98,9,9,9,10,10,10,f,f,moderate,t,t,0.08,0.335921504
258876,65,160,100%,77%,t,t,Private room,2,1.5,1,1,Real Bed,50,312,0,94.3,9.6,9.2,9.8,9.8,9.5,9.3,f,f,strict_14_with_grace_period,f,f,0.88,0.37
265506,159,159,N/A,N/A,f,t,Entire home/apt,6,1,2,3,Real Bed,485,0,11,98,9,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.11,0.410241726
265831,175,164,100%,64%,f,t,Entire home/apt,3,1,1,1,Real Bed,350,264,5,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.07,0.437454545
266146,169,172,100%,84%,f,t,Entire home/apt,3,1,0,2,Real Bed,109,365,37,90,9,9,10,9,10,9,f,f,strict_14_with_grace_period,f,f,0.36,0.346471812
266155,170,175,100%,84%,f,t,Entire home/apt,4,1,1,2,Real Bed,167,343,19,93,9,8,10,10,10,9,f,f,moderate,f,f,0.18,0.273799344
266449,171,171,100%,38%,f,t,Entire home/apt,4,1,2,2,Real Bed,210,365,73,91,9,8,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.73,0.368613089
266964,168,163,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,175,54,36,98,10,10,10,10,10,10,f,f,moderate,f,f,0.36,0.426397496
267435,91,164,N/A,100%,t,t,Private room,1,1,1,1,Real Bed,55,0,58,100,10,10,10,10,10,10,f,f,flexible,f,f,1.03,0.431884599
267535,87,165,100%,64%,t,t,Private room,1,1,1,0,Real Bed,50,365,19,98,10,10,10,10,9,10,f,f,flexible,t,t,0.19,0.402118231
267652,140,156,N/A,100%,t,t,Private room,2,1,1,1,Real Bed,60,363,27,100,10,10,10,10,10,10,f,f,moderate,t,t,0.46,0.432481244
267708,64,150,N/A,96%,t,f,Private room,2,1,1,1,Real Bed,99,179,34,97,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.91,0.408075737
268362,159,159,100%,100%,t,t,Entire home/apt,5,1,2,2,Real Bed,279,362,6,83,9,10,9,10,10,8,f,f,strict_14_with_grace_period,f,f,0.07,0.332991496
268392,52,178,100%,11%,f,t,Entire home/apt,4,1,2,2,Real Bed,130,84,35,91,10,9,9,9,9,9,f,f,strict_14_with_grace_period,f,f,0.37,0.271182228
268481,132,143,N/A,N/A,f,t,Entire home/apt,4,2,2,2,Real Bed,290,0,1,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.01,0.375378788
268868,182,181,N/A,91%,t,t,Entire home/apt,4,1,2,2,Real Bed,350,0,71,96,10,10,10,10,10,9,f,f,strict_14_with_grace_period,t,t,0.69,0.433157715
269283,178,178,100%,71%,t,t,Private room,2,1,1,1,Real Bed,50,312,28,98,9,10,10,10,9,10,f,f,strict_14_with_grace_period,f,f,0.31,0.388131235
269404,13,115,100%,96%,f,t,Private room,2,1,1,1,Real Bed,119,0,20,94,9,9,10,10,9,9,f,f,flexible,f,f,0.19,0.324381211
269889,191,195,N/A,97%,t,t,Private room,2,1,1,1,Real Bed,95,304,266,98,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,2.65,0.364699594
270139,195,190,N/A,70%,f,f,Private room,2,1,1,1,Real Bed,45,22,21,87,9,8,9,10,9,9,f,f,strict_14_with_grace_period,f,f,0.25,0.336382767
270231,174,179,100%,100%,t,t,Private room,2,1,1,2,Real Bed,85,365,285,96,10,9,10,10,10,9,t,f,strict_14_with_grace_period,t,t,2.77,0.354379723
270315,79,173,N/A,100%,t,t,Private room,1,1,1,1,Real Bed,40,364,18,95,9,9,10,10,9,10,t,f,strict_14_with_grace_period,f,f,0.19,0.403445869
270345,170,168,100%,93%,t,t,Entire home/apt,4,1,1,1,Real Bed,250,105,30,95,9,9,10,10,10,9,f,f,strict_14_with_grace_period,t,t,0.29,0.433007476
271083,151,164,100%,64%,f,t,Entire home/apt,6,1,2,5,Real Bed,59,364,132,90,9,9,10,10,10,9,f,f,strict_14_with_grace_period,t,t,1.28,0.307350664
271128,152,166,100%,22%,t,t,Private room,1,1,1,1,Real Bed,60,82,11,96,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.19,0.391747958
271130,74,169,100%,22%,t,t,Private room,1,1,1,1,Real Bed,65,0,45,97,10,10,10,10,9,10,f,f,strict_14_with_grace_period,t,t,0.46,0.410827717
271279,160,160,N/A,0%,f,t,Entire home/apt,2,1,1,1,Real Bed,110,0,80,95,10,10,10,9,10,9,f,f,strict_14_with_grace_period,f,t,0.88,0.388201846
271694,81,81,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,125,365,19,82,9,6,9,9,10,9,f,f,moderate,f,f,0.19,0.328864135
272026,163,174,100%,100%,f,t,Entire home/apt,2,1,1,2,Real Bed,65,358,21,86,9,8,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.35,0.155517551
266437,70,78,52%,54%,f,t,Entire home/apt,5,1,2,3,Real Bed,220,0,0,94.3,9.6,9.2,9.8,9.8,9.5,9.3,f,f,strict_14_with_grace_period,f,f,0.88,0.37
272044,107,158,N/A,10%,f,t,Entire home/apt,2,1,1,1,Real Bed,299,365,50,94,9,10,10,10,9,9,f,f,strict_14_with_grace_period,t,t,0.48,0.412112667
272427,177,177,N/A,0%,f,t,Private room,1,1,1,1,Futon,60,220,7,97,10,10,10,10,10,10,f,f,flexible,f,f,0.07,0.324231602
272706,148,148,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,100,0,7,97,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.07,0.409121914
272738,176,173,N/A,69%,f,t,Private room,2,1,1,1,Real Bed,60,0,51,91,9,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.49,0.368540321
273190,176,173,93%,90%,f,t,Entire home/apt,12,3,6,6,Real Bed,1300,294,29,92,9,9,10,10,10,9,t,f,moderate,f,f,0.29,0.405316302
274062,188,166,N/A,96%,t,t,Private room,2,1,1,1,Pull-out Sofa,99,89,74,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,1.02,0.421076256
274329,28,146,N/A,100%,f,t,Entire home/apt,4,1,1,1,Real Bed,110,229,136,88,9,9,9,10,9,9,f,f,strict_14_with_grace_period,f,f,1.77,0.255484081
274376,0,169,N/A,56%,f,t,Entire home/apt,3,1,1,1,Real Bed,135,305,11,98,10,9,10,10,10,10,f,f,moderate,f,f,0.19,0.376823834
274743,113,145,N/A,0%,f,t,Entire home/apt,1,1,0,1,Real Bed,110,342,1,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.01,0.341666667
274995,155,155,N/A,0%,f,t,Entire home/apt,2,0,1,1,Real Bed,105,365,8,90,9,7,9,10,8,9,f,f,flexible,f,f,0.08,0.405951484
275976,163,175,100%,95%,t,t,Entire home/apt,5,1,2,2,Real Bed,165,266,227,94,10,9,10,10,9,9,f,f,moderate,f,t,2.29,0.343270178
276216,161,161,N/A,0%,f,t,Entire home/apt,3,1,1,1,Real Bed,127,365,1,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.02,0.469166667
276317,153,147,91%,93%,t,t,Entire home/apt,5,2,3,3,Real Bed,402,365,105,97,10,9,10,10,10,10,f,f,strict_14_with_grace_period,t,t,1.02,0.430442613
276994,76,76,N/A,40%,f,t,Entire home/apt,4,1,2,3,Real Bed,90,0,3,93,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.41,0.287020202
277883,172,169,N/A,100%,f,t,Entire home/apt,2,1,1,1,Real Bed,75,0,59,95,9,9,10,10,8,9,t,f,strict_14_with_grace_period,t,t,0.57,0.358052404
278090,98,98,100%,100%,f,t,Private room,2,1,1,1,Real Bed,57,365,230,89,9,9,9,9,9,9,t,f,strict_14_with_grace_period,f,f,2.28,0.356758643
278145,175,174,N/A,N/A,f,t,Private room,1,2,1,1,Real Bed,30,0,3,73,9,9,10,9,9,10,f,f,moderate,f,f,0.03,0.537964506
278631,156,156,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,250,83,7,90,10,9,10,10,10,9,f,f,moderate,f,f,0.07,0.451895202
278876,169,168,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,64,0,1,94.3,9.6,9.2,9.8,9.8,9.5,9.3,f,f,strict_14_with_grace_period,t,t,0.03,0
279857,145,171,100%,100%,t,t,Entire home/apt,16,5,8,18,Real Bed,800,334,136,97,10,10,10,10,10,10,t,f,moderate,t,t,1.36,0.407701878
280315,161,161,N/A,N/A,f,t,Entire home/apt,3,1,1,2,Real Bed,250,0,26,91,10,9,10,10,8,9,f,f,strict_14_with_grace_period,f,f,0.25,0.357786364
281521,147,169,N/A,N/A,f,t,Entire home/apt,4,1,2,2,Real Bed,200,0,1,97,10,10,10,10,10,8,f,f,strict_14_with_grace_period,f,f,0.01,0.386422668
281851,108,169,100%,81%,t,t,Private room,2,0,1,3,Real Bed,130,343,127,98,10,10,10,10,10,10,f,f,moderate,f,f,2.26,0.389296257
282443,190,189,N/A,70%,f,t,Entire home/apt,2,1,1,1,Real Bed,90,160,110,95,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,1.07,0.364202951
282514,149,145,100%,100%,t,t,Private room,2,1.5,1,1,Real Bed,97,88,45,97,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,1.52,0.464045206
282863,157,186,100%,90%,f,t,Entire home/apt,2,1,1,1,Real Bed,91,365,85,89,9,9,9,9,9,9,t,f,strict_14_with_grace_period,f,f,0.83,0.308977461
282977,176,176,N/A,76%,t,t,Private room,6,1,4,4,Real Bed,125,362,245,96,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,2.37,0.375989592
283090,34,34,N/A,40%,f,t,Entire home/apt,3,1,2,2,Real Bed,170,100,25,93,9,9,9,10,9,9,f,f,moderate,f,f,0.24,0.357148681
283194,181,180,N/A,19%,t,t,Entire home/apt,4,2,2,2,Real Bed,500,199,80,99,10,10,10,10,10,10,f,f,moderate,f,f,0.78,0.406152864
283550,93,93,N/A,100%,f,t,Entire home/apt,3,1,1,1,Real Bed,175,0,10,94,10,10,10,9,10,10,t,f,moderate,f,f,0.18,0.369005195
284208,158,158,100%,81%,f,t,Private room,2,1,1,1,Real Bed,65,120,37,89,9,9,9,10,10,9,f,f,moderate,f,f,0.42,0.404345987
284855,82,82,N/A,100%,f,t,Entire home/apt,2,1,1,1,Real Bed,240,161,101,96,10,10,10,10,10,9,t,f,strict_14_with_grace_period,f,f,1.05,0.392323281
285515,156,155,N/A,N/A,f,t,Entire home/apt,2,1,0,2,Real Bed,299,364,19,99,9,9,10,10,10,9,f,f,moderate,f,f,0.19,0.348276296
286662,168,169,N/A,97%,t,t,Entire home/apt,2,1,0,1,Pull-out Sofa,110,357,264,97,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,2.57,0.389109362
286838,30,30,N/A,N/A,f,t,Private room,1,1,1,1,Pull-out Sofa,75,0,101,93,9,9,10,10,9,9,f,f,moderate,f,f,0.98,0.361272221
287408,158,158,N/A,22%,f,t,Entire home/apt,2,1,1,1,Real Bed,165,0,73,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.73,0.360736268
287417,161,174,N/A,N/A,f,t,Entire home/apt,16,3,9,16,Real Bed,300,312,50,87,8,7,9,9,8,8,f,f,strict_14_with_grace_period,f,f,0.6,0.365756028
287421,176,176,N/A,N/A,f,t,Entire home/apt,4,1,1,1,Real Bed,140,159,103,94,9,10,10,10,9,9,f,f,strict_14_with_grace_period,t,t,1.01,0.350381796
287845,163,166,100%,N/A,t,t,Entire home/apt,4,1,2,2,Real Bed,275,108,122,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,1.19,0.447119959
288726,57,163,N/A,100%,f,f,Private room,2,0.5,1,0,Real Bed,109,115,55,94,10,9,10,10,10,9,t,f,flexible,f,f,0.59,0.326445464
288776,136,136,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,140,365,3,97,10,10,10,10,10,8,f,f,strict_14_with_grace_period,f,f,0.03,0.061133333
289020,12,191,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,179,0,15,91,9,9,9,9,9,9,f,f,strict_14_with_grace_period,t,t,0.17,0.38852865
289037,64,180,N/A,N/A,f,t,Entire home/apt,4,1,2,2,Real Bed,189,0,14,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.17,0.413718116
289665,172,168,100%,100%,t,t,Entire home/apt,3,1,1,1,Real Bed,450,0,157,96,10,10,10,10,10,9,f,f,strict_14_with_grace_period,t,t,1.52,0.380484629
289703,163,164,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,249,0,8,100,10,10,10,10,10,10,t,f,strict_14_with_grace_period,f,f,0.1,0.298333333
289958,138,146,N/A,0%,f,t,Private room,8,1,2,4,Real Bed,65,362,5,75,8,7,8,8,8,8,f,f,moderate,f,t,0.05,0.253131629
289995,179,179,100%,89%,f,t,Entire home/apt,2,1,1,2,Real Bed,250,249,56,97,10,10,10,10,10,9,t,f,moderate,f,f,0.56,0.381369102
291714,125,148,100%,86%,f,t,Entire home/apt,6,1,2,3,Real Bed,120,332,40,89,10,10,9,9,8,9,t,f,strict_14_with_grace_period,f,f,0.43,0.362817297
291764,166,167,100%,0%,t,t,Private room,1,1,1,1,Real Bed,65,365,42,81,9,7,9,9,10,8,f,f,strict_14_with_grace_period,f,f,0.42,0.366909389
291812,0,143,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,70,0,1,100,10,10,10,10,10,10,f,f,flexible,f,f,0.02,0.566666667
292047,115,157,N/A,93%,t,t,Private room,1,1,1,1,Real Bed,90,277,237,97,10,10,10,10,10,10,f,f,moderate,f,f,2.39,0.421092439
283072,184,179,N/A,N/A,f,t,Private room,1,1,1,1,Real Bed,75,0,0,94.3,9.6,9.2,9.8,9.8,9.5,9.3,f,f,moderate,f,f,0.88,0.37
292121,104,104,N/A,22%,f,t,Entire home/apt,3,1,1,1,Real Bed,199,191,6,97,10,9,10,9,10,10,f,f,strict_14_with_grace_period,f,f,0.09,0.397601311
292266,125,175,100%,33%,f,t,Private room,1,1,1,1,Real Bed,50,90,18,96,9,10,10,10,9,9,f,f,strict_14_with_grace_period,t,t,0.18,0.332805527
293837,134,172,N/A,38%,f,t,Entire home/apt,4,1,1,2,Real Bed,157,218,56,87,9,8,9,9,9,9,f,f,strict_14_with_grace_period,f,f,0.6,0.322152757
294227,147,164,100%,95%,t,t,Entire home/apt,4,1,1,2,Real Bed,199,352,44,97,10,10,10,10,9,10,f,f,strict_14_with_grace_period,f,t,0.45,0.478079431
294239,169,170,N/A,N/A,f,t,Entire home/apt,6,1,2,2,Real Bed,192,0,7,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.07,0.380862644
294242,148,164,100%,95%,t,t,Entire home/apt,4,1,1,0,Real Bed,199,352,76,97,10,10,10,10,9,10,f,f,strict_14_with_grace_period,f,t,0.83,0.37295657
294250,160,160,100%,76%,f,t,Entire home/apt,4,1,1,0,Real Bed,150,23,105,96,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,1.04,0.407664079
294259,148,165,100%,95%,t,t,Entire home/apt,4,1,1,2,Real Bed,199,352,90,98,10,10,10,10,9,10,f,f,strict_14_with_grace_period,f,t,0.92,0.401931053
294263,148,164,100%,95%,t,t,Entire home/apt,4,1,1,2,Real Bed,199,349,108,97,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,t,1.13,0.395392457
294280,147,166,100%,95%,t,t,Entire home/apt,4,1,1,2,Real Bed,199,352,28,98,10,10,10,10,9,9,f,f,strict_14_with_grace_period,f,t,0.28,0.405542164
294490,147,166,100%,95%,t,t,Entire home/apt,4,1,1,2,Real Bed,199,352,57,96,10,10,10,10,9,9,f,f,strict_14_with_grace_period,f,t,0.58,0.39432047
294717,157,157,N/A,N/A,f,t,Private room,2,1,1,2,Real Bed,125,0,17,94,9,9,9,10,9,9,f,f,moderate,f,f,0.17,0.463977115
295231,103,184,N/A,N/A,f,t,Private room,1,1,1,1,Real Bed,60,0,1,80,8,6,8,10,8,6,f,f,moderate,f,f,0.01,0.5125
295998,174,166,100%,56%,t,t,Entire home/apt,2,1,1,0,Real Bed,300,108,45,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.51,0.428883579
296361,176,173,N/A,0%,f,t,Private room,1,0.5,1,2,Real Bed,55,365,63,96,10,10,10,10,10,10,f,f,moderate,t,t,0.77,0.333066385
296658,24,154,N/A,N/A,f,t,Private room,1,1,1,1,Airbed,44,0,2,90,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.06,0.586909722
296717,178,180,33%,79%,f,t,Private room,3,1,1,1,Real Bed,55,268,22,90,9,7,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.22,0.277014013
296844,57,57,100%,79%,f,t,Private room,2,1,1,1,Real Bed,30,0,24,90,9,9,9,10,10,9,f,f,strict_14_with_grace_period,t,t,0.25,0.395458824
297611,104,132,N/A,N/A,f,t,Private room,1,1,2,1,Real Bed,35,0,1,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.04,0.7
298759,124,169,100%,100%,f,t,Private room,2,1,1,1,Real Bed,55,365,150,95,10,10,10,10,9,8,t,f,moderate,t,t,1.59,0.375468755
299531,100,174,91%,83%,f,t,Entire home/apt,7,2,3,4,Real Bed,95,365,142,91,9,9,9,9,9,9,f,f,flexible,f,f,1.46,0.379466941
301372,122,148,N/A,100%,f,t,Private room,1,1,1,1,Real Bed,50,0,28,94,10,9,10,9,10,9,t,f,strict_14_with_grace_period,f,f,0.63,0.392781264
302057,151,151,N/A,100%,t,t,Private room,2,1,1,1,Real Bed,75,230,163,97,10,10,10,10,10,10,t,f,flexible,f,t,1.62,0.353965963
302309,148,151,91%,91%,f,t,Entire home/apt,9,1,2,7,Real Bed,250,329,3,100,9,9,8,9,9,9,f,f,strict_14_with_grace_period,f,f,0.03,0.18989899
302705,26,26,100%,33%,f,t,Private room,1,1,1,1,Real Bed,60,365,1,100,10,10,10,10,10,10,f,f,flexible,f,f,0.2,0.341581633
302758,77,172,N/A,N/A,f,t,Entire home/apt,2,1,1,2,Real Bed,150,88,12,90,9,7,10,10,8,8,f,f,strict_14_with_grace_period,f,f,0.13,0.334209836
303462,160,158,100%,59%,f,t,Entire home/apt,1,1,1,1,Real Bed,250,32,10,98,10,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,1.16,0.375324355
292637,53,159,N/A,N/A,f,t,Entire home/apt,3,1,1,1,Real Bed,100,0,0,94.3,9.6,9.2,9.8,9.8,9.5,9.3,f,f,strict_14_with_grace_period,f,f,0.88,0.37
306702,57,112,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,135,0,16,99,10,9,10,10,10,9,f,f,flexible,f,f,0.16,0.418069533
293004,42,42,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,110,0,0,94.3,9.6,9.2,9.8,9.8,9.5,9.3,f,f,moderate,f,f,0.88,0.37
306799,127,153,0%,0%,f,t,Private room,4,1,1,2,Real Bed,65,365,128,92,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,1.3,0.308039687
310272,168,165,N/A,100%,f,t,Private room,2,1,1,1,Real Bed,59,360,51,87,9,8,10,10,8,9,f,f,moderate,f,t,0.5,0.310791167
310325,177,190,N/A,25%,f,t,Private room,1,1,1,1,Real Bed,75,365,34,83,8,7,9,9,8,8,f,f,moderate,f,f,0.35,0.305730814
310524,183,183,N/A,100%,f,t,Private room,1,1,1,1,Real Bed,85,365,20,99,10,9,10,10,9,10,f,f,strict_14_with_grace_period,f,f,0.2,0.389418241
310796,176,175,100%,84%,f,t,Entire home/apt,4,1,1,2,Real Bed,109,329,20,84,8,8,9,9,10,8,f,f,strict_14_with_grace_period,f,f,0.2,0.25566661
311003,188,191,N/A,0%,f,t,Entire home/apt,6,2,2,2,Real Bed,225,128,1,89,8,10,10,10,8,6,f,f,strict_14_with_grace_period,f,f,0.01,0.314102564
311356,171,173,N/A,84%,t,t,Private room,1,1,1,1,Futon,62,365,111,93,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,1.1,0.369241568
312429,77,162,N/A,63%,f,t,Private room,1,1,1,1,Real Bed,100,90,65,97,10,9,10,10,10,10,f,f,moderate,f,f,0.79,0.453346987
314982,157,154,N/A,100%,f,t,Private room,2,1,1,1,Real Bed,89,336,151,95,10,9,10,10,10,9,t,f,moderate,t,t,1.5,0.421186699
316238,150,155,100%,99%,f,t,Entire home/apt,6,1,2,2,Real Bed,135,364,57,93,10,10,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.61,0.339566369
317662,86,174,100%,95%,t,t,Entire home/apt,2,1,1,1,Real Bed,174,180,78,96,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.77,0.469398924
317905,169,169,N/A,0%,f,t,Entire home/apt,3,1,0,3,Futon,89,159,62,92,9,9,10,10,9,9,f,f,moderate,f,f,0.63,0.322409579
318021,122,139,100%,100%,t,t,Private room,1,1,1,1,Real Bed,110,331,56,99,10,10,10,10,10,10,f,f,moderate,f,f,0.6,0.410028265
318187,174,180,100%,74%,t,t,Entire home/apt,3,1,1,1,Real Bed,120,18,59,96,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.6,0.385250558
319798,176,183,100%,82%,t,t,Private room,2,1,1,2,Real Bed,49,357,82,99,10,9,10,10,9,10,f,f,flexible,f,f,0.82,0.431549125
320865,162,156,100%,100%,t,t,Entire home/apt,3,1,1,1,Real Bed,135,364,27,100,10,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.27,0.381935365
